class,class_label,probability,path
1,unmarked,0.6025685667991638,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-52-32.png
1,unmarked,0.6003799438476562,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-53-14.png
0,marked,0.9898815751075745,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-54-10.png
1,unmarked,0.5994093418121338,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-54-3.png
1,unmarked,0.5254153609275818,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-55-6.png
1,unmarked,0.6037846803665161,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-56-14.png
1,unmarked,0.6026967167854309,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-57-19.png
1,unmarked,0.5996150970458984,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-57-7.png
1,unmarked,0.5279775261878967,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-58-29.png
1,unmarked,0.6035091876983643,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-59-18.png
1,unmarked,0.6002845764160156,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-59-8.png
1,unmarked,0.5841819643974304,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-0.png
1,unmarked,0.5803707838058472,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-1.png
0,marked,0.9910752773284912,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-12.png
1,unmarked,0.5981281995773315,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-13.png
1,unmarked,0.5984019637107849,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-14.png
1,unmarked,0.5833398699760437,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-15.png
1,unmarked,0.5885980129241943,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-16.png
1,unmarked,0.6027620434761047,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-17.png
0,marked,0.9797476530075073,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-19.png
1,unmarked,0.5969065427780151,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-20.png
1,unmarked,0.5942598581314087,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-21.png
1,unmarked,0.5978577733039856,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-22.png
1,unmarked,0.5955975651741028,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-6-24.png
1,unmarked,0.6002612709999084,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-0.png
1,unmarked,0.602963387966156,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-1.png
0,marked,0.779233455657959,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-11.png
0,marked,0.9444004893302917,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-12.png
1,unmarked,0.6032804250717163,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-14.png
0,marked,0.7971877455711365,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-15.png
0,marked,0.9450923204421997,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-16.png
1,unmarked,0.5712704062461853,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-5.png
1,unmarked,0.6030382513999939,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-6.png
0,marked,0.6735746264457703,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-7-9.png
1,unmarked,0.6022168397903442,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-8-6.png
0,marked,1.0,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-9-4.png
1,unmarked,0.6020845770835876,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/12-9-7.png
1,unmarked,0.5883916020393372,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-0-20.png
1,unmarked,0.5178743600845337,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-0-36.png
1,unmarked,0.5979343056678772,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-0-8.png
0,marked,0.7717674970626831,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-10-21.png
1,unmarked,0.5953981280326843,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-10-22.png
1,unmarked,0.6009554862976074,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-11-32.png
1,unmarked,0.5264025330543518,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-11-38.png
1,unmarked,0.6033528447151184,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-11-52.png
0,marked,0.9999845027923584,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-0.png
1,unmarked,0.6004069447517395,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-18.png
1,unmarked,0.580407440662384,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-2.png
1,unmarked,0.6026530861854553,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-24.png
1,unmarked,0.6034948229789734,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-29.png
1,unmarked,0.6039940118789673,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-31.png
1,unmarked,0.6023045182228088,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-34.png
1,unmarked,0.602679431438446,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-36.png
0,marked,0.991783857345581,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-37.png
1,unmarked,0.6022363305091858,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-38.png
1,unmarked,0.6035900115966797,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-40.png
1,unmarked,0.6024956107139587,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-41.png
1,unmarked,0.6014271974563599,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-44.png
1,unmarked,0.6017516255378723,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-45.png
1,unmarked,0.6037452816963196,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-46.png
1,unmarked,0.5870283246040344,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-48.png
1,unmarked,0.6027982234954834,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-5.png
1,unmarked,0.6025479435920715,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-51.png
0,marked,0.5429803133010864,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-53.png
1,unmarked,0.5835009217262268,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-12-8.png
1,unmarked,0.6006171107292175,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-0.png
1,unmarked,0.6032268404960632,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-1.png
1,unmarked,0.6020174026489258,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-10.png
1,unmarked,0.5986720323562622,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-25.png
1,unmarked,0.6038213968276978,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-27.png
1,unmarked,0.519443929195404,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-30.png
1,unmarked,0.5518583655357361,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-32.png
1,unmarked,0.602864682674408,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-38.png
1,unmarked,0.6031400561332703,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-39.png
1,unmarked,0.6012104153633118,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-42.png
1,unmarked,0.6018471121788025,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-46.png
1,unmarked,0.6007989048957825,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-6.png
1,unmarked,0.5909358263015747,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-13-7.png
1,unmarked,0.6023383140563965,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-14-11.png
1,unmarked,0.6039608716964722,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-14-12.png
1,unmarked,0.6029078960418701,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-14-24.png
1,unmarked,0.6013525128364563,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-14-32.png
1,unmarked,0.6015755534172058,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-14-5.png
1,unmarked,0.6020305156707764,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-14-8.png
1,unmarked,0.6024512052536011,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-0.png
1,unmarked,0.6029112339019775,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-16.png
1,unmarked,0.6027814745903015,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-19.png
1,unmarked,0.6038512587547302,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-2.png
1,unmarked,0.5608311891555786,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-20.png
1,unmarked,0.6026742458343506,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-3.png
1,unmarked,0.6031372547149658,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-5.png
1,unmarked,0.6021680235862732,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-6.png
1,unmarked,0.6036654114723206,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-7.png
1,unmarked,0.6037471294403076,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-8.png
1,unmarked,0.6024131178855896,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-15-9.png
1,unmarked,0.5310717225074768,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-16-2.png
1,unmarked,0.6033836603164673,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-16-23.png
1,unmarked,0.5982753038406372,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-17-21.png
1,unmarked,0.603477954864502,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-17-42.png
0,marked,0.96879643201828,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-18-27.png
1,unmarked,0.5996903777122498,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-18-32.png
0,marked,0.9966914653778076,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-18-35.png
0,marked,0.8208141922950745,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-18-40.png
0,marked,0.9998571872711182,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-19-10.png
1,unmarked,0.6018399000167847,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-19-43.png
1,unmarked,0.6014469265937805,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-19-45.png
1,unmarked,0.6032088994979858,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-19-47.png
1,unmarked,0.5927397608757019,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-2-0.png
1,unmarked,0.600895345211029,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-20-0.png
1,unmarked,0.6007204651832581,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-20-15.png
1,unmarked,0.5965725183486938,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-20-3.png
0,marked,0.9997057318687439,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-20-30.png
1,unmarked,0.5992491245269775,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-20-39.png
1,unmarked,0.6034644246101379,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-20-5.png
1,unmarked,0.6025394201278687,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-20-7.png
1,unmarked,0.6011145710945129,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-20-9.png
0,marked,0.8524892926216125,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-22-52.png
0,marked,0.99932861328125,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-23-2.png
0,marked,0.9988933205604553,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-24-17.png
0,marked,0.9806519746780396,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-24-18.png
0,marked,0.9997735619544983,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-24-23.png
0,marked,0.9937582015991211,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-24-6.png
1,unmarked,0.6031033396720886,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-25-8.png
1,unmarked,0.6025893688201904,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-26-25.png
1,unmarked,0.6033072471618652,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-26-38.png
0,marked,1.0,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-27-18.png
0,marked,0.9991126656532288,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-27-23.png
1,unmarked,0.6023705005645752,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-27-54.png
0,marked,0.9967769980430603,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-27-62.png
0,marked,0.5465185046195984,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-28-5.png
0,marked,0.9774568676948547,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-29-17.png
0,marked,0.9998561143875122,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-29-20.png
1,unmarked,0.6031289100646973,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-29-21.png
0,marked,0.986933171749115,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-30-18.png
0,marked,0.9971957206726074,/home/niklas/Documents/dev/uni/bees/bee-data/cropped/2024-09-02/13-30-37.png
